Title,Link
"Roundtable with Ronnie Screwvala | Success Stories of Sagar, Parinita and Shankar | upGrad",https://www.youtube.com/watch?v=FaGxUFcosZI
How to Get a Job in India | 100% Job Guarantee with HDFC Life Insurance | upGrad & HDFC Life,https://www.youtube.com/watch?v=pWdRTrBtdek
"Roundtable with Ronnie Screwvala | Success Stories of Nikhil, Bhargav and Rohit | upGrad",https://www.youtube.com/watch?v=nCJbNuETlPY
Product Management Certification Program | Product Management Course | upGrad,https://www.youtube.com/watch?v=-OkSybEY-ac
PG Program in Marketing & Sales Management | Marketing Management Course | IMT Ghaziabad | upGrad,https://www.youtube.com/watch?v=mQnz2Y5EjvI
PG Diploma in Software Development - Blockchain Specialization | IIIT Bangalore | upGrad,https://www.youtube.com/watch?v=maqg6SIJEZU
Strategic Digital Marketing Course | Cambridge Judge Business School | upGrad,https://www.youtube.com/watch?v=TAA31m0ogMc
Digital Lowdown | EP02 [Apr'19] | Tech Giants | Instant Fizz | Latest News of Digital World | upGrad,https://www.youtube.com/watch?v=yAgjz6M54UA
Evolution of Online Education: Impact On The Lives Of Professionals | upGrad Founders' Podcast,https://www.youtube.com/watch?v=G6-uk9BFWck
PG Diploma Courses In Machine Learning And AI (Artificial Intelligence) | IIIT-Bangalore | upGrad,https://www.youtube.com/watch?v=0DOENg_rJfM
PG Diploma in Data Science | Data Science Course | IIIT-Bangalore | upGrad,https://www.youtube.com/watch?v=C1X8kafOduo
How to Prepare for Masters Degree | Spoorthi Madhavan | Student Success Story | upGrad,https://www.youtube.com/watch?v=j5-MaIUC4u8
Digital Lowdown | EP01 [Mar 2019] | Indian Elections | Influence Peddling | upGrad,https://www.youtube.com/watch?v=xmknqKUEXFU
Sushmita Das On Strategic Digital Marketing Program | Student Success Story | upGrad,https://www.youtube.com/watch?v=EjuouLjAIn0
#LifeKoKaroLift With Data Science Programs | Data Science Career | upGrad,https://www.youtube.com/watch?v=WCejiGQ0hAY
Be What You Want To Be - Be You | International Women's Day 2019 | upGrad,https://www.youtube.com/watch?v=PyQVEPTHbg4
Celebrating 500+ Career Transitions | 500+ Success Stories | upGrad Online Power Learning,https://www.youtube.com/watch?v=o8kKQYWNgs0
Launching Online Master's Programs with Liverpool John Moores University | upGrad,https://www.youtube.com/watch?v=ooFwr1HcQj4
upGrad Online Power Learning | #BossKoVillainMatBanao ft. Rakshas,https://www.youtube.com/watch?v=NSJNNoTVqUY
upGrad Online Power Learning | #BossKoVillainMatBanao ft. Dracula,https://www.youtube.com/watch?v=jsNJS9TyLgE
PG Certification In Blockchain By IIIT-Bangalore | upGrad,https://www.youtube.com/watch?v=NdsbbZtQdV0
upGrad Online Power Learning | #BossKoVillainMatBanao ft. Pirate,https://www.youtube.com/watch?v=we4Da_xFbew
upGrad Online Power Learning | #BossKoVillainMatBanao ft. Veerappan,https://www.youtube.com/watch?v=Ke0bxG22gw0
upGrad - Online Power Learning | #LifeKoKaroLift,https://www.youtube.com/watch?v=UOy_r1oUW4s
How To Become A Product Manager | Meha Sinha | Student Success Story | upGrad,https://www.youtube.com/watch?v=vE1ULu-HNa0
Career Change To Product Management | Rohan Kikani | Student Success Story | upGrad,https://www.youtube.com/watch?v=RYgVx3glFqM
Top 5 Tips On How To Hire The Best Talent | Expert Advice | StartUp Ki Baat Ronnie Ke Saath | upGrad,https://www.youtube.com/watch?v=jyB6gDO3qLo
Top 5 Tips On How To Market Your Product Effectively | Expert Advice | StartUp Ki Baat | upGrad,https://www.youtube.com/watch?v=7-hulD6dacI
Top 5 Tips on 'How to Find the Right Cofounders' | Expert Advice | StartUp Ki Baat | upGrad,https://www.youtube.com/watch?v=T1gK9flrrqQ
Top 5 Tips On How To Keep Your Employees Motivated | Employee Motivation | StartUp Ki Baat | upGrad,https://www.youtube.com/watch?v=HMys2MV2lU0
How to Make an Elevator Pitch | 5 Tips | Perfect Elevator Pitch Tips | StartUp Ki Baat | upGrad,https://www.youtube.com/watch?v=SFNN2gnu8Gs
360 Degree Leadership | Leadership Is About Having A 360° Degree Approach | Pawan Tejwani | upGrad,https://www.youtube.com/watch?v=k_YHGG3wcv8
Make Career Transformations Through Online Education | Career Growth | UpGrad,https://www.youtube.com/watch?v=D6tdDs1jTF4
Upskilling With India's Best Data Science Course | Success Stories | upGrad,https://www.youtube.com/watch?v=e38MkpMQ6-c
Natural Language Processing | 5 Business Applications of NLP | upGrad,https://www.youtube.com/watch?v=MZ8rJfg2mLs
Career Transition To Data Science | From an MNC to a Startup | Puneet Tripathi | upGrad,https://www.youtube.com/watch?v=kYPxNpafn3I
What is Big Data? | Big Data Explained in Less Than 3 minutes | upGrad,https://www.youtube.com/watch?v=7d1GeVdCLvc
Data Science Vs Machine Learning Vs Big Data | Career Paths Explained | upGrad,https://www.youtube.com/watch?v=5mCnQz3wwAY
What is Machine Learning? | Machine Learning Tutorial | upGrad,https://www.youtube.com/watch?v=fg9BaCZefn4
Machine Learning Project Ideas | Machine Learning Projects | upGrad,https://www.youtube.com/watch?v=Af61SygTVFs
How UpGrad is Building Careers of Tomorrow? | Online Education | upGrad,https://www.youtube.com/watch?v=Enw0OgMPHWA
Workplace Flexibility For Employee Development | Employee Development Plan | Suchita Jain | UpGrad,https://www.youtube.com/watch?v=ko6BYd91ghI
"Talent Driven Growth for Tech Companies - Anurag Seth, Wipro | Tech Talent | upGrad",https://www.youtube.com/watch?v=oAF7VcOJ0xY
Data Analytics For Beginners | Data Analytics Tutorial | Back To School | upGrad,https://www.youtube.com/watch?v=hTExQytjg_Y
UpGrad Singapore BaseCamp | Building Careers Of Tomorrow In South East Asia | upGrad,https://www.youtube.com/watch?v=gnwcgVXbd6Q
Supply Chain Blockchain Use Cases | Blockchain Technology 101 | upGrad,https://www.youtube.com/watch?v=i-MRbUAXHyw
Blockchain Disruptive Use Cases | Blockchain Technology 101 | upGrad,https://www.youtube.com/watch?v=4TbzBK4aNqM
Data Science | Sowjanya's Journey Towards Career of Tomorrow | Student Success Story | upGrad,https://www.youtube.com/watch?v=Vn7l-lbGMGQ
Strategic Digital Marketing | Mudit Garg's Experience | Success Stories | CJBSEE and upGrad,https://www.youtube.com/watch?v=bdFoFWCeorU
Strategic Digital Marketing | Dr. V. V. L. N. Sastry's Experience | Success Stories |CJBSEE & UpGrad,https://www.youtube.com/watch?v=XnGCTsdqoj0
Process Engineering to Data Science Career Transition | Swapnil | Student Success Stories | upGrad,https://www.youtube.com/watch?v=Ah3Nr5e6E2k
Top Reasons To Learn Blockchain | Why Blockchain | Blockchain 101 | upGrad,https://www.youtube.com/watch?v=rzipys3m3oA
IT To Data Science - Sanyogita Patil | Career Transition | Success Stories | upGrad,https://www.youtube.com/watch?v=F5xMzTrzF7k
Digital Lowdown | EP05 | Marketing News | Microsoft | Apple | upGrad,https://www.youtube.com/watch?v=SKqSYwnaOLE
Upskilling To Data Science From Engineering - Sudheer Rao | Success Stories | upGrad,https://www.youtube.com/watch?v=96prJqEcba0
Marketing Strategy | E03 | Brand Positioning | Digital Marketing Tips | upGrad,https://www.youtube.com/watch?v=l-uL-uab6f0
Transition From Software to Data Science - Mirza Hashim | Career Transition |Success Stories |upGrad,https://www.youtube.com/watch?v=W7uB6sd5cEE
Digital Lowdown | E04 | IPL | Flipkart-Walmart Deal | Marketing News | upGrad,https://www.youtube.com/watch?v=2MQ5AHeKsTU
Marketing Strategy | E02 | Audience Targeting | Digital Marketing Tips | upGrad,https://www.youtube.com/watch?v=bFPuYqUXtak
UpGrad 3rd Anniversary Celebrations - We Are UpGrad,https://www.youtube.com/watch?v=LiO6RazBJSs
Marketing Strategy | E01 | Market Segmentation | Digital Marketing Tips | upGrad,https://www.youtube.com/watch?v=zG95qL3HV8Q
Digital Lowdown | E03 | Marketing News | Facebook Scandal | Twitter | upGrad,https://www.youtube.com/watch?v=GdmI27-cCDU
Digital Lowdown | E02 | Marketing News | LinkedIn | Coca-Cola | IPL | upGrad,https://www.youtube.com/watch?v=HLlI7DNQDXc
Digital Marketing Course | Upskill For The Digital Age - Chetan Mudholkar | Success Stories | upGrad,https://www.youtube.com/watch?v=ZJvQpvd0WcA
How To Upskill To Data Science - Aishwarya Ramachandran | Success Story | Course Review | upGrad,https://www.youtube.com/watch?v=VsIP-4HXe8w
Digital Lowdown | E01 | Marketing News | Facebook Data Breach | FoodPanda | upGrad,https://www.youtube.com/watch?v=JzNwES_8e5k
Impact of Automation on Employment | E01 | UpGrad Founders' Podcast | upGrad,https://www.youtube.com/watch?v=hyRekvvn-t4
Rajdeep Sardesai On Democratising Information | UpGrad WordSpeak | upGrad,https://www.youtube.com/watch?v=BIF2yxVWO10
Big Data Applications | How MakeMyTrip Leverages Big Data | Industry Expert | upGrad,https://www.youtube.com/watch?v=uDlV3FLhsu4
Being Women | Happy Women's Day 2018,https://www.youtube.com/watch?v=QdSD3Jr0gL0
Ronnie Screwvala: Combining Academic Proficiency of CJBS with UpGrad Online Learning Experience,https://www.youtube.com/watch?v=OGAgezFPQgs
UpGrad's Learning week 2018 - Data Science,https://www.youtube.com/watch?v=Ticgxb5bge4
Learn Data Science | UpSkill Now | Learning Week In Data Science | upGrad,https://www.youtube.com/watch?v=s-byuTFezz8
What is UpGrad Learning Week? | Data Science Certification | upGrad,https://www.youtube.com/watch?v=GF3vPaR-tnY
Data Science Course | UpGrad Learning Week in Data Science | upGrad,https://www.youtube.com/watch?v=zeb2E5HJ3gg
Social Media Strategy | How To Win The Organic Marketing Game | Marketing Insights | upGrad,https://www.youtube.com/watch?v=Txg14UkEYH0
What is Data Science | How To Get Into The Data Industry? | Career Insights | upGrad,https://www.youtube.com/watch?v=zW3AC-1FJK4
Executive Program In Strategic Digital Marketing | CJBS and UpGrad,https://www.youtube.com/watch?v=T_th7w79jCE
"Big Data Career and Skill | Industry Insights by Piyush Kumar, MakeMyTrip | upGrad",https://www.youtube.com/watch?v=BVNY9wpmDUA
Product Manager Jobs | Product Managers: 6 Ways To Get Your Dream Job | upGrad,https://www.youtube.com/watch?v=EF3_KNK8aGA
"Interview: Rajeev Chandrasekhar, Member of Parliament on Online Education | UpGrad WordSpeak",https://www.youtube.com/watch?v=k07cndmGkAI
UpGrad LABS | Upgrad LABS VIDEO | Story of upgrad LABS,https://www.youtube.com/watch?v=vzIRblQvJ0s
How To Develop A Content Strategy | Tips By UpGrad | UpGrad Courses,https://www.youtube.com/watch?v=v776Aia0lQQ
Data Science Head from Aureus Analytics With UpGrad | UpGrad Online Programs | upGrad,https://www.youtube.com/watch?v=rv38jNi7W0A
UpGrad Helps Flipkart Product Manager | Upskill With UpGrad | UpGrad Courses | UpGrad,https://www.youtube.com/watch?v=-zpp_KBMBHw
How UpGrad Creates Content? | Exclusive Insights | Content Creation | upGrad,https://www.youtube.com/watch?v=Vd_bo-AP72o
How Target Gained A Product Manager From One Of Their Own | Career Transition | upGrad,https://www.youtube.com/watch?v=T8PM8Djg2zo
Product Manager in B2B vs B2C Company | Product Management | UpGrad,https://www.youtube.com/watch?v=3l3vwUQULgE
Product Manager Roles & Responsibilities | Startup Vs MNC Product Manager Roles | UpGrad,https://www.youtube.com/watch?v=qBH7dqFx_mU
Product Manager Career Paths | Product Manager Career Insights | upGrad,https://www.youtube.com/watch?v=w_68XX0R5jg
Types Of Product Managers | Product Manager Career | UpGrad,https://www.youtube.com/watch?v=xG4eYfN9YAU
How To Crack Product Manager Interview | Career Path | Interview Tips | Product Management | UpGrad,https://www.youtube.com/watch?v=61M1r69ZWDg
Product Manager Soft Skills | Upskill In Product Marketing | upGrad,https://www.youtube.com/watch?v=cpH1RkpDDoE
Product Manager Hard Skills | Upskill Your Career | Product Management Career | UpGrad,https://www.youtube.com/watch?v=dL5NBU9-JP8
Product Management Career Guide | Product Management Career Tips | UpGrad,https://www.youtube.com/watch?v=vrocH0X2JPk
Digital Marketing | Student Success Story | Pooja Sriram | UpGrad Courses | UpGrad Mentorship,https://www.youtube.com/watch?v=oXrmwERSS_g
How To Become A Data Analyst With UpGrad Mentors | Career Transition Tips | upGrad,https://www.youtube.com/watch?v=gWOYEZyEO8k
Product Manager Roles | Product Management | Career Insights | upGrad,https://www.youtube.com/watch?v=2dczveSrsv8
Stuck in a Dead-End Job? | UpGrad Career Counselling - Part 3 | UpGrad Learning Program,https://www.youtube.com/watch?v=aXyaICNI-ZU
Data Analytics: Top 4 Jobs and Careers | Data Analytics Careers | UpGrad,https://www.youtube.com/watch?v=a6NesTcacXE
Digital Marketing: Top 6 Jobs and Careers | Sales and Marketing | upGrad,https://www.youtube.com/watch?v=q1Vr8M1X3Vw
Stuck in a Dead-End Job? | UpGrad Career Counselling - Part 2 | UpGrad Smart Learning,https://www.youtube.com/watch?v=QeqtLhGX7RQ
Stuck in a Dead-End Job? UpGrad Rescues Your Career - Part 1 | UpGrad Smart learning,https://www.youtube.com/watch?v=SCjWVRLJ9Eo
Digital Marketing Course | Success Story | Sushil Verghese | UpGrad,https://www.youtube.com/watch?v=oPx6jN7_y40
Top 10 Skills Of A Product Manager | Product Management | UpGrad,https://www.youtube.com/watch?v=n530l09t8zY
Top Data Analyst Skills | Data Analyst Career Insights | UpGrad,https://www.youtube.com/watch?v=ntqxOgfCZVc
Top 10 Digital Marketing Skills | Online Learning Program | upGrad,https://www.youtube.com/watch?v=Cto5R8p74kg
Data Analytics & Market Landscape | Data Analytics Conclave | UpGrad,https://www.youtube.com/watch?v=gzkU6Z9p09g
Data Analytics Program | Thulasiram | Student Success Story | IIIT-B & upGrad,https://www.youtube.com/watch?v=AqyUekiO338
How to Create Competitive Advantage In Your Start Up | Deep Kalra | Entrepreneurs Talk | upGrad,https://www.youtube.com/watch?v=oMRPZnn36vE
Entrepreneurs Talk | Ritesh Agarwal on Replacing Yourself with the Right Team | UpGrad,https://www.youtube.com/watch?v=LGTn6MPrzFM
"When Is Right Time To Expand Your Business | Entrepreneurs Talk | Ritesh Agarwal, OYO Rooms | UpGrad",https://www.youtube.com/watch?v=3QjC17sa-4A
Advices For Aspiring Entrepreneurs By Ritesh Agarwal | OYO Rooms | Entrepreneurs Talk | upGrad,https://www.youtube.com/watch?v=Fpdwn8CpSas
"How To Keep Your Employees Motivated | Entrepreneurs Talk | Richa Kar, Founder of Zivame | upGrad",https://www.youtube.com/watch?v=iWOGu593MNk
"Woman Entrepreneur | Entrepreneurs Talk | Richa Kar, Founder of Zivame | UpGrad",https://www.youtube.com/watch?v=__lNsEKlRKU
"Importance of Brand Building | Richa Kar, Founder of Zivame | Entrepreneurs Talk | upGrad",https://www.youtube.com/watch?v=Lc_JjizDMwU
How To Expand Your Product Portfolio | Deep Kalra | UpGrad,https://www.youtube.com/watch?v=h1TYPyyhDTs
"Challenges in Launching a Startup in India | Deep Kalra, Founder, MMT | Entrepreneurs Talk | upGrad",https://www.youtube.com/watch?v=WFag2-d5lDM
Advertising Professional Colvyn Harris on Biggest Learnings in his Career | UpGrad Interviews,https://www.youtube.com/watch?v=MJvZ_QJ5l4I
Career Building Tips | Advertising Professional Colvyn Harris | UpGrad,https://www.youtube.com/watch?v=6kH6X2k6hug
Goal Setting Tips and Building Expertise | Colvyn Harris | Exclusive Interview | UpGrad,https://www.youtube.com/watch?v=Ahkfaseb8Rs
Rajdeep Sardesai on Proud Moments and Taking Tough Decisions | UpGrad Talks,https://www.youtube.com/watch?v=42dHl_CGd2o
Data Wrangling & Industry Practices | Data Wrangling Workshop | UpGrad,https://www.youtube.com/watch?v=ilIrBjy5zIQ
"How To Venture Out Of Comfort Zone | Britannia, FMCG, Vinita Bali Interview | UpGrad",https://www.youtube.com/watch?v=_mz_zDp-IRI
India Today's Journey to Journalism | Rajdeep Sardesai Interview | UpGrad,https://www.youtube.com/watch?v=QZ7jV-0mrns
Message to the Youth,https://www.youtube.com/watch?v=WrTkIfIYawU
Essential Skills Of Android Developer | Developer Advocate Session | UpGrad,https://www.youtube.com/watch?v=uh97hCAHgs4
"Aneesh Reddy, Co-Founder of Capillary Technologies talks to UpGrad | Entrepreneurs Talk",https://www.youtube.com/watch?v=oVjHvdNb-vo
Product Management Expert Talk | Flipkart Former Chief Product Officer | UpGrad,https://www.youtube.com/watch?v=m9Mz8VZFJLs
Best Practices Product Manager Should Follow | Myntra Product Manager | UpGrad,https://www.youtube.com/watch?v=u876lzrX5OY
"Product Management By Product Lead, Uber | Product Management | UpGrad",https://www.youtube.com/watch?v=2OcfWgbC2jM
Entrepreneurs Talk | Startup | Thrillophilia Co-Founder Talks On Entrepreneurship | UpGrad,https://www.youtube.com/watch?v=R5NE-_n_W8I
"Startups | Entrepreneurs Talk | Founder of Practo, Shashank ND, On Entrepreneurship | UpGrad",https://www.youtube.com/watch?v=u0zEGWJqXWc
"Marketing Strategy | Marketing Expert Speak | Head of Corporate Marketing, HCL | UpGrad",https://www.youtube.com/watch?v=CkBtReuSXoc
Digital Marketing Advice For Young Digital Marketers | Digital Marketing Careers | UpGrad,https://www.youtube.com/watch?v=MQ_miQb1Z9k
Digital Marketing Program | Digital Marketing Industry Testimonial | Course Experience | UpGrad,https://www.youtube.com/watch?v=4xsr_46mGb8
"Entrepreneurs Talk | Ambareesh Murty, Pepperfry Founder On Entrepreneurship | Startup | UpGrad",https://www.youtube.com/watch?v=9WSSKx7IxnU
"Entrepreneurs Talk | Raw Pressery, Co-founder On Entrepreneurship - Anuj Rakyan | Startup | UpGrad",https://www.youtube.com/watch?v=Jp_DFHS8bzM
Entrepreneur Speak on Startups | Quikr Founder - Pranay Chulet On Entrepreneurship | UpGrad,https://www.youtube.com/watch?v=BdkoBK2d51E
Gaps in Product Management Landscape | Product Management Course | UpGrad,https://www.youtube.com/watch?v=B8OeCMsa-bo
Roles Of A Product Manager | PM Director Of Ola On Product Management | UpGrad,https://www.youtube.com/watch?v=--lIZ4EzmQk
Digital Marketing Sujoy Golan | Inmobi | Interview,https://www.youtube.com/watch?v=v-IHGbFbo_Q
Godrej Group Chairperson Interview | Business Journey | Adi Godrej Full Interview | UpGrad,https://www.youtube.com/watch?v=CHSB4Cu1mhc
Entrepreneur Speak | Just Dial's Founder - VSS Mani On Entrepremeurship l Startup | UpGrad,https://www.youtube.com/watch?v=5DFWArswEiM
Entrepreneur Speak | Zivame's Founder - Richa Kar On Entrepreneurship | Lingerie Startup | UpGrad,https://www.youtube.com/watch?v=YsXt19RTxcc
"Entrepreneur Speak with Murugavel Janakiraman, Bharat Matrimony | upGrad",https://www.youtube.com/watch?v=0GMSPx8zhtc
Entrepreneur Speak | Freecharge Founder - Kunal Shah On Entrepreneurship | UpGrad,https://www.youtube.com/watch?v=7EiqdMOAiSY
Entrepreneur Speak | Lenskart Founder - Peyush Bansal On Entrepreneurship | UpGrad,https://www.youtube.com/watch?v=okyNZqwIzLA
Entrepreneur Speak | Yourstory's Founder - Shradha Sharma On Entrepreneurship | UpGrad,https://www.youtube.com/watch?v=4FJ7ENtH1E8
"Entrepreneur Speak | Rishi Malhotra, Saavn's Co-founder on Entreprenership | Music App Startup",https://www.youtube.com/watch?v=9va-BDQhKpI
Entrepreneur Speak | Inmobi's Founder - Naveen Tiwari | Mobile Advertising Startup | UpGrad,https://www.youtube.com/watch?v=SyjA6fxdvuQ
Entrepreneur Speak | Zomato's Co-founder - Pankaj Chaddha | Food Delivery App | UpGrad,https://www.youtube.com/watch?v=AQL1Ln9RujQ
Entrepreneur Speak | Make My Trip's Co-founder - Deep Kalra | Travel Startup | UpGrad,https://www.youtube.com/watch?v=PaRvvVvFTPc
Entrepreneur Speak | Indiaproperty's Founder - Ganesh Vasudevan | Property Startup | UpGrad,https://www.youtube.com/watch?v=qD5X0_eI0K4
Entrepreneur Speak | Ritesh Agarwal - Oyo Rooms Co-founder On Entrepreneurship | upGrad,https://www.youtube.com/watch?v=aDPxOJv3s74
Entrepreneur Speak | Ola Cabs Co-founder - Bhavish Aggarwal | Taxi Services Startup | upGrad,https://www.youtube.com/watch?v=bEue9TGMpq8
Entrepreneur Speak | Housing.com Co-founder On Entrepreneurship - Advitiya Sharma | UpGrad,https://www.youtube.com/watch?v=1TgMATSjR8M
How To Get Out Of Your Comfort Zones | Motivational Interview | Britannia's MD Interview | UpGrad,https://www.youtube.com/watch?v=yO7hhuQ7R2A
Hiring The Right Talent | Recruitment Tips | Bajaj Finserve MD Interview | UpGrad,https://www.youtube.com/watch?v=JikI6tPTH-w
"Journalism Talent in India | Rajdeep Sardesai, India Today Group | UpGrad",https://www.youtube.com/watch?v=WwzfzmmNPZ0
Tata Sky MD & CEO | Career Advice | Career Advice By Expert | UpGrad,https://www.youtube.com/watch?v=BUBltKI3WVY
Creative Trainee Program By Viacom 18 | Viacom 18 CEO Talks About Talent In The Country | UpGrad,https://www.youtube.com/watch?v=Bv_Mow6fgx4
"Talent Gap In the Creative Industry By Creative Guru, O&M talks | Piyush Pandey Interview | UpGrad",https://www.youtube.com/watch?v=ov1mRbSndOQ
Advices For Aspiring CEO's By Marico's Chairman | Entrepreneur Talk | UpGrad,https://www.youtube.com/watch?v=V9WyvtzJM80
Talent And Competition In An Organisation | Marico Chairman Interview | UpGrad,https://www.youtube.com/watch?v=GVdFbqtGLSY
Talent Gap In Social Sector | Pratham Foundation CEO | UpGrad,https://www.youtube.com/watch?v=4vntqWZ9_Cs
Insipirational Talk By Tata Sky MD & CEO | Career Inspirational Video | UpGrad Talk,https://www.youtube.com/watch?v=BNvlqkGskrw
Importance Of Developing Skill Sets | Tata Sky MD & CEO | UpGrad,https://www.youtube.com/watch?v=XzX_RyicVFE
Coca Cola India Marketing | Marketing Experts India | UpGrad,https://www.youtube.com/watch?v=xSjrt1xtKLU
How Is Technology Changing Businesses | Dabur Vice Chairman On Technology | UpGrad,https://www.youtube.com/watch?v=FdxprNAfNmQ
Industry Transitioning Tips By Experts | How To Switch Industry | UpGrad,https://www.youtube.com/watch?v=p-1PQ7Qcz-M
Entrepreneurs Talk | Family Business vs Individual Dreams | UpGrad,https://www.youtube.com/watch?v=cc0Z6xw3iTk
Coca Cola India President On Marketing Challenges | Venkatesh Kini | Upgrad,https://www.youtube.com/watch?v=u3k6U9w6B7c
Talk On Technological Advancement | HSBC Head On Technology | Upgrad,https://www.youtube.com/watch?v=aPwTaOGCPX8
Data Analytics In HealthCare Industry | Applications of Data Analytics | UpGrad,https://www.youtube.com/watch?v=lG_ELK6pttA
Coca india President On Role Models | Role Models In Marketing | Upgrad,https://www.youtube.com/watch?v=MCsOOXsN-yQ
Entrepreneur Speak with WizIQ Founder - Harman Singh | Entrepreneurship Journey | UpGrad,https://www.youtube.com/watch?v=GxPKl2Xo0c0
Entrepreneur Speak With Red Bus Founder - Phanindra Sharma | Entrepreneurship Journey | UpGrad,https://www.youtube.com/watch?v=uZ3iqpyWpZg
Entrepreneur Speak With Mu Sigma Founder - Dhiraj Rajaram | upGrad,https://www.youtube.com/watch?v=nb-TQLYF6Y8
Entrepreneur Speak With Mobikwik Founder - Bipin Preet | upGrad,https://www.youtube.com/watch?v=dlDAXwXbVKk
Entrepreneur Speak With Grofer's Founder - Albinder Dhindsa | upGrad,https://www.youtube.com/watch?v=Azj92RdIOQs
Entrepreneur Speak with Maroosh Food Chain Founder - Ketan Kadam | upGrad,https://www.youtube.com/watch?v=lq8lsepXQ8k
Entrepreneur Speak With Shopclues Founder - Radhika Aggarwal | upGrad,https://www.youtube.com/watch?v=CckjyAA3MPk
"Entrepreneurs Talk With The Co-founder Of Freshdesk, Girish Mathrubootham |  Entrepreneurship",https://www.youtube.com/watch?v=6ZRpqD7Xi2o
Mentor Me India's Founder On Social Entrepreneurship | Entrepreneurs Talk | UpGrad,https://www.youtube.com/watch?v=nH15VkzOOp4
Entrepreneurs Talk With Founder Of Delhivery| Sahil Barua | Entrepreneurship Success Story | UpGrad,https://www.youtube.com/watch?v=NUTa2A2_674
Entrepreneurs Talk With Co-founder Of Unicommerce | Unicommerce Entrepreneurship Journey | UpGrad,https://www.youtube.com/watch?v=kAu2xoKdS9w
"Kunal Bahl, Founder of Snapdeal talks to UpGrad | Entrepreneurs Talk",https://www.youtube.com/watch?v=UTY_DKEXHzw
"Dharamveer Singh Chouhan, Founder, ZO Rooms talks to UpGrad | Entrepreneurs Talk",https://www.youtube.com/watch?v=UnhgUHrQeNk
Digital Marketing Course | MICA | PGDM Digital Marketing & Communication | UpGrad #upgradnow,https://www.youtube.com/watch?v=b3ak3ZZugxg
Product Management Certification Program | Product Management Course Demo | upGrad,https://www.youtube.com/watch?v=mevAF4DAPsw
Entrepreneurship Certificate Program | Entrepreneurship Program Overview | Upgrad,https://www.youtube.com/watch?v=HxvX0u25oHM
UpGrad Turns 2 | Our Anniversary Song,https://www.youtube.com/watch?v=hDDx71u2PeQ
PGP Data Analytics | PG Diploma Information Video | upGrad & IIITB,https://www.youtube.com/watch?v=4tOMQ8QT_OM
"How To Scale your Startup With Expert | Startup Tips | Startup Ki Baat, Ronnie Ke Saath | UpGrad",https://www.youtube.com/watch?v=dsX-FeCwVww
"Tips on Life Management While Starting up | Startup Ki Baat, Ronnie Ke Saath | upGrad",https://www.youtube.com/watch?v=yIT4njMzEXM
"How To Manage A Startup Team | Startup Ki Baat, Ronnie Ke Saath | UpGrad",https://www.youtube.com/watch?v=Ys5U2krzRD4
"Advantages Of India's Growth For Startup | Startup Ki Baat, Ronnie Ke Saath | Entrepreneurs | UpGrad",https://www.youtube.com/watch?v=JTOEpq-xUY8
Digital Marketing Program | Isha Ostwal | Success Story | UpGrad,https://www.youtube.com/watch?v=RMIsMEJk3N0
"Startup Ideas Generation | Bhavish Agarwal, Founder of Ola Cabs | Entrepreneurs Talk | UpGrad",https://www.youtube.com/watch?v=WS_He6alEN8
"Startup Funding Tips | Bhavish Agarwal, Founder of Cabs | Entrepreneurs Talk | upGrad",https://www.youtube.com/watch?v=B6qG5pqLFdw
"Marketing Strategy Tips | Bhavish Agarwal, Founder & CEO, Ola Cabs | Success Story | upGrad",https://www.youtube.com/watch?v=8Z4Utjhp5yw
Startup Challenges | Tips To Overcome Personal Challenges To Startup | Ronnie Screwvala | UpGrad,https://www.youtube.com/watch?v=8B9CMETkKAY
UpGrad Learning Week 13th-19th Feb - 30 sec,https://www.youtube.com/watch?v=SXuRhOgzxXk
UpGrad Learning Week | Feb 13-19 | Online Programs UpGrad,https://www.youtube.com/watch?v=aXq9U_QOuWo
UpGrad Learning Week - Feb 13 - Feb 19 | UpGrad Online Programs | upGrad,https://www.youtube.com/watch?v=F7ZWrhA5nfo
"How To Get The Right Startup Idea | Start Up Ki Baat, Ronnie Ke Saath | upGrad",https://www.youtube.com/watch?v=meODj2BO7EY
Product Management Talk | Gaurav Joshi and Ravijot Chugh | UpGrad,https://www.youtube.com/watch?v=F1d0zsWC5no
Product Management Program | Roehit Reddy | Student Success Story | UpGrad,https://www.youtube.com/watch?v=Y7-L3XmvXqs
Puppy Day at UpGrad!,https://www.youtube.com/watch?v=kljpR9HxzB0
How Does Uber Uses Data Analytics | Demand Positioning & Segmentation | Success Story | UpGrad,https://www.youtube.com/watch?v=O76A0FIFdqs
Mannequin Challenge at UpGrad,https://www.youtube.com/watch?v=RUt2_gQGdhA
Evolution of Journalism and Digital Media | Rajdeep Sardesai | UpGrad,https://www.youtube.com/watch?v=zDGRMsEfHVQ
Young Generation of Journalists and Success Mantras | Rajdeep Sardesai | UpGrad,https://www.youtube.com/watch?v=33LfoOaAXh8
Digital Marketing Program | Digital Marketing Careers | Upgrad,https://www.youtube.com/watch?v=pPkWni0mkRc
Product Management Course | Program Introduction | upGrad,https://www.youtube.com/watch?v=ZL4gohEX4qU
"Pain Points In The Startups For Grocery Segments | Albinder Dhindsa, Grofers | UpGrad",https://www.youtube.com/watch?v=FhfHmjbLth0
